stat_name,statcategory,ssg,en_stat_name
"{""de_de"":""|Rpl {0}:Beigetretener Held:Beigetretene Helden; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Enter:Enters;"",""en_us"":""Map |Rpl {0}:Enter:Enters;"",""es_es"":""|Rpl {0}:Entrada:Entradas; en este mapa"",""es_mx"":""|Rpl {0}:Partida:Partidas; en mapa"",""fr_fr"":""|Rpl {0}:Arrivée:Arrivées; sur carte"",""it_it"":""|Rpl {0}:Entrata:Entrate; nella mappa"",""ja_jp"":""マップ参加"",""ko_kr"":""전장 입장"",""pl_pl"":""|Rpl {0}:wejścia:wejścia:wejścia; na mapę"",""pt_br"":""|Rpl {0}:Entrada:Entradas; em mapas"",""pt_pt"":""|Rpl {0}:Entrada:Entradas; em mapas"",""ru_ru"":""|Rpl {0}:Матч:Матча:Матчей; на поле боя"",""zh_cn"":""进入地图"",""zh_tw"":""遊戲次數""}",PlayerMap,146,Map |Rpl {0}:Enter:Enters;
"{""de_de"":""Unterbrochene |Rpl {0}:Verbindung:Verbindungen; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Disconnect:Disconnects;"",""en_us"":""Map |Rpl {0}:Disconnect:Disconnects;"",""es_es"":""|Rpl {0}:Desconexión:Desconexiones; en este mapa"",""es_mx"":""|Rpl {0}:Desconexión:Desconexiones; de mapa"",""fr_fr"":""|Rpl {0}:Déconnexion:Déconnexions; de carte"",""it_it"":""|Rpl {0}:Disconnessione:Disconnessioni; nella mappa"",""ja_jp"":""マップ切断"",""ko_kr"":""전장 연결 끊김"",""pl_pl"":""|Rpl {0}:rozłączenia:rozłączenia:rozłączenia; z mapą"",""pt_br"":""|Rpl {0}:Queda:Quedas; de conexão em mapas"",""pt_pt"":""|Rpl {0}:Queda:Quedas; de conexão em mapas"",""ru_ru"":""|Rpl {0}:Разрыв:Разрыва:Разрывов; соединения на поле боя"",""zh_cn"":""地图断开连接"",""zh_tw"":""斷線次數""}",PlayerMap,147,Map |Rpl {0}:Disconnect:Disconnects;
"{""de_de"":""Wiederhergestellte |Rpl {0}:Verbindung:Verbindungen; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Reconnect:Reconnects;"",""en_us"":""Map |Rpl {0}:Reconnect:Reconnects;"",""es_es"":""|Rpl {0}:Reconexión:Reconexiones; en este mapa"",""es_mx"":""|Rpl {0}:Reconexión:Reconexiones; de mapa"",""fr_fr"":""|Rpl {0}:Reconnexion:Reconnexions; à une carte"",""it_it"":""|Rpl {0}:Riconnessione:Riconnessioni; nella mappa"",""ja_jp"":""マップ再接続"",""ko_kr"":""전장 재연결"",""pl_pl"":""|Rpl {0}:ponowne:ponowne:ponowne; połączenia z mapą"",""pt_br"":""|Rpl {0}:Conexão reestabelecida:Conexões reestabelecidas; em mapas"",""pt_pt"":""|Rpl {0}:Conexão reestabelecida:Conexões reestabelecidas; em mapas"",""ru_ru"":""|Rpl {0}Восстановление:Восстановления:Восстановлений; соединения"",""zh_cn"":""地图重新连接"",""zh_tw"":""地圖重連次數""}",PlayerMap,148,Map |Rpl {0}:Reconnect:Reconnects;
"{""de_de"":""|Rpl {0}:Match:Matches; zu früh verlassen"",""en_gb"":""Game |Rpl {0}:Leave:Leaves;"",""en_us"":""Game |Rpl {0}:Leave:Leaves;"",""es_es"":""|Rpl {0}:Abandono:Abandonos; de partida"",""es_mx"":""|Rpl {0}:Abandono:Abandonos; de partida"",""fr_fr"":""|Rpl {0}:Désertion:Désertions;"",""it_it"":""|Rpl {0}:Partita abbandonata:Partite abbandonate;"",""ja_jp"":""マッチ離脱"",""ko_kr"":""게임 나감"",""pl_pl"":""|Rpl {0}:wyjścia:wyjścia:wyjścia; z meczu"",""pt_br"":""|Rpl {0}:Partida abandonada:Partidas abandonadas;"",""pt_pt"":""|Rpl {0}:Partida abandonada:Partidas abandonadas;"",""ru_ru"":""|Rpl {0}:Матч покинут:Матча покинуто:Матчей покинуто;"",""zh_cn"":""离开比赛"",""zh_tw"":""離開次數""}",PlayerMap,149,Game |Rpl {0}:Leave:Leaves;
"{""de_de"":""|Rpl {0}:Sieg:Siege;"",""en_gb"":""|Rpl {0}:Win:Wins;"",""en_us"":""|Rpl {0}:Win:Wins;"",""es_es"":""|Rpl {0}:Victoria:Victorias;"",""es_mx"":""|Rpl {0}:Victoria:Victorias;"",""fr_fr"":""|Rpl {0}:Victoire:Victoires;"",""it_it"":""|Rpl {0}:Vittoria:Vittorie;"",""ja_jp"":""勝利"",""ko_kr"":""승리"",""pl_pl"":""|Rpl {0}:wygrane:wygrane:wygrane;"",""pt_br"":""|Rpl {0}:Vitória:Vitórias;"",""pt_pt"":""|Rpl {0}:Vitória:Vitórias;"",""ru_ru"":""|Rpl {0}:Победа:Победы:Побед;"",""zh_cn"":""获胜"",""zh_tw"":""勝場""}",PlayerMap,153,|Rpl {0}:Win:Wins;
"{""de_de"":""|Rpl {0}:Match:Matches;"",""en_gb"":""|Rpl {0}:Game:Games;"",""en_us"":""|Rpl {0}:Game:Games;"",""es_es"":""|Rpl {0}:Partida:Partidas;"",""es_mx"":""|Rpl {0}:Partida:Partidas;"",""fr_fr"":""|Rpl {0}:Partie:Parties;"",""it_it"":""|Rpl {0}:Partita:Partite;"",""ja_jp"":""ゲーム"",""ko_kr"":""게임"",""pl_pl"":""|Rpl {0}:Liczba gier:Liczba gier:Liczba gier;"",""pt_br"":""|Rpl {0}:Jogo:Jogos;"",""pt_pt"":""|Rpl {0}:Jogo:Jogos;"",""ru_ru"":""|Rpl {0}:Матч:Матча:Матчей;"",""zh_cn"":""比赛"",""zh_tw"":""遊戲次數""}",PlayerMap,154,|Rpl {0}:Game:Games;
"{""de_de"":""Unterbrochene |Rpl {0}:Verbindung:Verbindungen; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Disconnect:Disconnects;"",""en_us"":""Map |Rpl {0}:Disconnect:Disconnects;"",""es_es"":""|Rpl {0}:Desconexión:Desconexiones; en este mapa"",""es_mx"":""|Rpl {0}:Desconexión:Desconexiones; de mapa"",""fr_fr"":""|Rpl {0}:Déconnexion:Déconnexions; de carte"",""it_it"":""|Rpl {0}:Disconnessione:Disconnessioni; nella mappa"",""ja_jp"":""マップ切断"",""ko_kr"":""전장 연결 끊김"",""pl_pl"":""|Rpl {0}:rozłączenia:rozłączenia:rozłączenia; z mapą"",""pt_br"":""|Rpl {0}:Queda:Quedas; de conexão em mapas"",""pt_pt"":""|Rpl {0}:Queda:Quedas; de conexão em mapas"",""ru_ru"":""|Rpl {0}:Разрыв:Разрыва:Разрывов; соединения на поле боя"",""zh_cn"":""地图断开连接"",""zh_tw"":""斷線次數""}",PlayerMap,155,Map |Rpl {0}:Disconnect:Disconnects;
"{""de_de"":""Wiederhergestellte |Rpl {0}:Verbindung:Verbindungen; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Reconnect:Reconnects;"",""en_us"":""Map |Rpl {0}:Reconnect:Reconnects;"",""es_es"":""|Rpl {0}:Reconexión:Reconexiones; en este mapa"",""es_mx"":""|Rpl {0}:Reconexión:Reconexiones; de mapa"",""fr_fr"":""|Rpl {0}:Reconnexion:Reconnexions; à une carte"",""it_it"":""|Rpl {0}:Riconnessione:Riconnessioni; nella mappa"",""ja_jp"":""マップ再接続"",""ko_kr"":""전장 재연결"",""pl_pl"":""|Rpl {0}:ponowne:ponowne:ponowne; połączenia z mapą"",""pt_br"":""|Rpl {0}:Conexão reestabelecida:Conexões reestabelecidas; em mapas"",""pt_pt"":""|Rpl {0}:Conexão reestabelecida:Conexões reestabelecidas; em mapas"",""ru_ru"":""|Rpl {0}Восстановление:Восстановления:Восстановлений; соединения"",""zh_cn"":""地图重新连接"",""zh_tw"":""地圖重連次數""}",PlayerMap,156,Map |Rpl {0}:Reconnect:Reconnects;
"{""de_de"":""|Rpl {0}:Heldenabgang:Heldenabgänge; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Leave:Leaves;"",""en_us"":""Map |Rpl {0}:Leave:Leaves;"",""es_es"":""|Rpl {0}:Abandono:Abandonos; en este mapa"",""es_mx"":""|Rpl {0}:Abandono:Abandonos; de mapa"",""fr_fr"":""|Rpl {0}:Carte quittée:Cartes quittées;"",""it_it"":""|Rpl {0}:Ritiro:Ritiri; nella mappa"",""ja_jp"":""マップ離脱"",""ko_kr"":""전장 나감"",""pl_pl"":""|Rpl {0}:wyjścia:wyjścia:wyjścia; z mapy"",""pt_br"":""|Rpl {0}:Saída:Saídas; de mapas"",""pt_pt"":""|Rpl {0}:Saída:Saídas; de mapas"",""ru_ru"":""|Rpl {0}:Уход:Ухода:Уходов; с поля боя"",""zh_cn"":""退出地图"",""zh_tw"":""離開次數""}",PlayerMap,157,Map |Rpl {0}:Leave:Leaves;
"{""de_de"":""|Rpl {0}:Niederlage:Niederlagen; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Loss:Losses;"",""en_us"":""Map |Rpl {0}:Loss:Losses;"",""es_es"":""|Rpl {0}:Derrota:Derrotas; en este mapa"",""es_mx"":""|Rpl {0} Derrota:Derrotas; de mapa"",""fr_fr"":""|Rpl {0}:Défaite:Défaites;"",""it_it"":""|Rpl {0}:Sconfitta:Sconfitte; nella mappa"",""ja_jp"":""マップ敗北"",""ko_kr"":""전장 패배"",""pl_pl"":""|Rpl {0}:przegrane:przegrane:przegrane; na mapie"",""pt_br"":""Mapa |Rpl {0}:Derrota:Derrotas;"",""pt_pt"":""Mapa |Rpl {0}:Derrota:Derrotas;"",""ru_ru"":""|Rpl {0}:Поражение:Поражения:Поражений; на поле боя"",""zh_cn"":""地图战败"",""zh_tw"":""敗場""}",PlayerMap,171,Map |Rpl {0}:Loss:Losses;
"{""de_de"":""|Rpl {0}:Niederlage:Niederlagen; auf dieser Karte"",""en_gb"":""Map |Rpl {0}:Loss:Losses;"",""en_us"":""Map |Rpl {0}:Loss:Losses;"",""es_es"":""|Rpl {0}:Derrota:Derrotas; en este mapa"",""es_mx"":""|Rpl {0} Derrota:Derrotas; de mapa"",""fr_fr"":""|Rpl {0}:Défaite:Défaites;"",""it_it"":""|Rpl {0}:Sconfitta:Sconfitte; nella mappa"",""ja_jp"":""マップ敗北"",""ko_kr"":""전장 패배"",""pl_pl"":""|Rpl {0}:przegrane:przegrane:przegrane; na mapie"",""pt_br"":""Mapa |Rpl {0}:Derrota:Derrotas;"",""pt_pt"":""Mapa |Rpl {0}:Derrota:Derrotas;"",""ru_ru"":""|Rpl {0}:Поражение:Поражения:Поражений; на поле боя"",""zh_cn"":""地图战败"",""zh_tw"":""敗場""}",PlayerMap,172,Map |Rpl {0}:Loss:Losses;
"{""de_de"":""|Rpl {0}:Sieg:Siege; als Angreifer"",""en_gb"":""Offense |Rpl {0}:Win:Wins;"",""en_us"":""Offense |Rpl {0}:Win:Wins;"",""es_es"":""|Rpl {0}:Victoria:Victorias; en ataque"",""es_mx"":""|Rpl {0}:Victoria ofensiva:Victorias ofensivas;"",""fr_fr"":""|Rpl {0}:Attaque réussie:Attaques réussies;"",""it_it"":""|Rpl {0}:Vittoria:Vittorie; in attacco"",""ja_jp"":""攻撃側勝利"",""ko_kr"":""공격팀으로 승리"",""pl_pl"":""|Rpl {0}:wygrane:wygrane:wygrane; w ataku"",""pt_br"":""|Rpl {0}:Vitória:Vitórias; em equipe ofensiva"",""pt_pt"":""|Rpl {0}:Vitória:Vitórias; em equipe ofensiva"",""ru_ru"":""|Rpl {0}:Победа:Победы:Побед; в атаке"",""zh_cn"":""进攻获胜"",""zh_tw"":""攻擊勝利""}",PlayerMap,178,Offense |Rpl {0}:Win:Wins;
"{""de_de"":""|Rpl {0}:Beigetretener:Beigetretene; Angreifer"",""en_gb"":""Offense |Rpl {0}:Enter:Enters;"",""en_us"":""Offense |Rpl {0}:Enter:Enters;"",""es_es"":""|Rpl {0}:Entrada:Entradas; en ataque"",""es_mx"":""|Rpl {0}:Partida ofensiva:Partidas ofensivas;"",""fr_fr"":""|Rpl {0}:Attaque:Attaques;"",""it_it"":""|Rpl {0}:Entrata:Entrate; in attacco"",""ja_jp"":""攻撃チーム参加"",""ko_kr"":""공격팀으로 플레이"",""pl_pl"":""|Rpl {0}:dołączenia:dołączenia:dołączenia; do ataku"",""pt_br"":""|Rpl {0}:Entrada:Entradas; em equipe ofensiva"",""pt_pt"":""|Rpl {0}:Entrada:Entradas; em equipe ofensiva"",""ru_ru"":""|Rpl {0}:Матч:Матча:Матчей; в атаке"",""zh_cn"":""进攻参战"",""zh_tw"":""攻擊次數""}",PlayerMap,179,Offense |Rpl {0}:Enter:Enters;
"{""de_de"":""|Rpl {0}:Niederlage:Niederlagen; als Angreifer"",""en_gb"":""Offense |Rpl {0}:Loss:Losses;"",""en_us"":""Offense |Rpl {0}:Loss:Losses;"",""es_es"":""|Rpl {0}:Derrota:Derrotas; en ataque"",""es_mx"":""|Rpl{0} Derrota ofensiva:Derrotas ofensivas;"",""fr_fr"":""|Rpl {0}:Attaque perdue:Attaques perdues;"",""it_it"":""|Rpl {0}:Sconfitta:Sconfitte; in attacco"",""ja_jp"":""攻撃チーム敗北"",""ko_kr"":""공격팀으로 패배"",""pl_pl"":""|Rpl {0}:przegrane:przegrane:przegrane; w ataku"",""pt_br"":""Ataque |Rpl {0}:Derrota:Derrotas;"",""pt_pt"":""Ataque |Rpl {0}:Derrota:Derrotas;"",""ru_ru"":""|Rpl {0}:Поражение:Поражения:Поражений; в атаке"",""zh_cn"":""进攻失败"",""zh_tw"":""攻擊失敗""}",PlayerMap,180,Offense |Rpl {0}:Loss:Losses;
"{""de_de"":""|Rpl {0}:Sieg:Siege; als Verteidiger"",""en_gb"":""Defense |Rpl {0}:Win:Wins;"",""en_us"":""Defense |Rpl {0}:Win:Wins;"",""es_es"":""|Rpl {0}:Victoria:Victorias; en defensa"",""es_mx"":""|Rpl {0}:Victoria defensiva:Victorias defensivas;"",""fr_fr"":""|Rpl {0}:Défense réussie:Défenses réussies;"",""it_it"":""|Rpl {0}:Vittoria:Vittorie; in difesa"",""ja_jp"":""防衛チーム勝利"",""ko_kr"":""수비팀으로 승리"",""pl_pl"":""|Rpl {0}:wygrane:wygrane:wygrane; w obronie"",""pt_br"":""|Rpl {0}:Vitória:Vitórias; em equipe defensiva"",""pt_pt"":""|Rpl {0}:Vitória:Vitórias; em equipe defensiva"",""ru_ru"":""|Rpl {0}:Победа:Победы:Побед; в обороне"",""zh_cn"":""防守获胜"",""zh_tw"":""防守勝利""}",PlayerMap,181,Defense |Rpl {0}:Win:Wins;
"{""de_de"":""|Rpl {0}:Niederlage:Niederlagen; als Verteidiger"",""en_gb"":""Defense |Rpl {0}:Loss:Losses;"",""en_us"":""Defense |Rpl {0}:Loss:Losses;"",""es_es"":""|Rpl {0}:Derrota:Derrotas; en defensa"",""es_mx"":""|Rpl{0} Derrota defensiva:Derrotas defensivas;"",""fr_fr"":""|Rpl {0}:Défense perdue:Défenses perdues;"",""it_it"":""|Rpl {0}:Sconfitta:Sconfitte; in difesa"",""ja_jp"":""防衛チーム敗北"",""ko_kr"":""수비팀으로 패배"",""pl_pl"":""|Rpl {0}:przegrane:przegrane:przegrane; w obronie"",""pt_br"":""Defesa |Rpl {0}:Derrota:Derrotas;"",""pt_pt"":""Defesa |Rpl {0}:Derrota:Derrotas;"",""ru_ru"":""|Rpl {0}:Поражение:Поражения:Поражений; в обороне"",""zh_cn"":""防守失败"",""zh_tw"":""防守失敗""}",PlayerMap,182,Defense |Rpl {0}:Loss:Losses;
"{""de_de"":""|Rpl {0}:Beigetretener:Beigetretene; Verteidiger"",""en_gb"":""Defense |Rpl {0}:Enter:Enters;"",""en_us"":""Defense |Rpl {0}:Enter:Enters;"",""es_es"":""|Rpl {0}:Entrada:Entradas; en defensa"",""es_mx"":""|Rpl {0}:Partida defensiva:Partidas defensivas;"",""fr_fr"":""|Rpl {0}:Défense:Défenses;"",""it_it"":""|Rpl {0}:Entrata:Entrate; in difesa"",""ja_jp"":""防衛チーム参加"",""ko_kr"":""수비팀으로 플레이"",""pl_pl"":""|Rpl {0}:dołączenia:dołączenia:dołączenia; do obrony"",""pt_br"":""|Rpl {0}:Entrada:Entradas; em equipe defensiva"",""pt_pt"":""|Rpl {0}:Entrada:Entradas; em equipe defensiva"",""ru_ru"":""|Rpl {0}:Матч:Матча:Матчей; в обороне"",""zh_cn"":""防守参战"",""zh_tw"":""防守次數""}",PlayerMap,183,Defense |Rpl {0}:Enter:Enters;
"{""de_de"":""|Rpl {0}:Sieg:Siege; als Angreifer"",""en_gb"":""Offense |Rpl {0}:Win:Wins;"",""en_us"":""Offense |Rpl {0}:Win:Wins;"",""es_es"":""|Rpl {0}:Victoria:Victorias; en ataque"",""es_mx"":""|Rpl {0}:Victoria ofensiva:Victorias ofensivas;"",""fr_fr"":""|Rpl {0}:Attaque réussie:Attaques réussies;"",""it_it"":""|Rpl {0}:Vittoria:Vittorie; in attacco"",""ja_jp"":""攻撃チーム勝利"",""ko_kr"":""공격팀으로 승리"",""pl_pl"":""|Rpl {0}:wygrane:wygrane:wygrane; w ataku"",""pt_br"":""|Rpl {0}:Vitória:Vitórias; em equipe ofensiva"",""pt_pt"":""|Rpl {0}:Vitória:Vitórias; em equipe ofensiva"",""ru_ru"":""|Rpl {0}:Победа:Победы:Побед; в атаке"",""zh_cn"":""进攻获胜"",""zh_tw"":""攻擊勝利""}",PlayerMap,184,Offense |Rpl {0}:Win:Wins;
"{""de_de"":""|Rpl {0}:Sieg:Siege; als Verteidiger"",""en_gb"":""Defense |Rpl {0}:Win:Wins;"",""en_us"":""Defense |Rpl {0}:Win:Wins;"",""es_es"":""|Rpl {0}:Victoria:Victorias; en defensa"",""es_mx"":""|Rpl {0}:Victoria defensiva:Victorias defensivas;"",""fr_fr"":""|Rpl {0}:Défense réussie:Défenses réussies;"",""it_it"":""|Rpl {0}:Vittoria:Vittorie; in difesa"",""ja_jp"":""防衛チーム勝利"",""ko_kr"":""수비팀으로 승리"",""pl_pl"":""|Rpl {0}:wygrane:wygrane:wygrane; w obronie"",""pt_br"":""|Rpl {0}:Vitória:Vitórias; em equipe defensiva"",""pt_pt"":""|Rpl {0}:Vitória:Vitórias; em equipe defensiva"",""ru_ru"":""|Rpl {0}:Победа:Победы:Побед; в обороне"",""zh_cn"":""防守获胜"",""zh_tw"":""防守勝利""}",PlayerMap,185,Defense |Rpl {0}:Win:Wins;
"{""de_de"":""|Rpl {0}:Kill:Kills; mit Photonenprojektor"",""en_gb"":""Photon Projector |Rpl {0}:Kill:Kills;"",""en_us"":""Photon Projector |Rpl {0}:Kill:Kills;"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Proyector de fotones"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Proyector de fotones"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Projecteur à photons"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Proiettore Fotonico"",""ja_jp"":""〈フォトン・プロジェクター〉キル"",""ko_kr"":""광자 발사기로 처치"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Projektorem Fotonowym"",""pt_br"":""|Rpl {0}:Abate:Abates; por Projetor de Fótons"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Projetor de Fótons"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Фотонным излучателем»"",""zh_cn"":""光子发射器消灭"",""zh_tw"":""光子投射器擊殺數""}",Hero,189,Photon Projector |Rpl {0}:Kill:Kills;
"{""de_de"":""Gesamtschaden"",""en_gb"":""All Damage Done"",""en_us"":""All Damage Done"",""es_es"":""Daño total infligido"",""es_mx"":""Todo el daño infligido"",""fr_fr"":""Dégâts infligés (tous)"",""it_it"":""Danni totali inflitti"",""ja_jp"":""与えたダメージ（全体）"",""ko_kr"":""준 모든 피해"",""pl_pl"":""Wszystkie zadane obrażenia"",""pt_br"":""Todo dano causado"",""pt_pt"":""Todo dano causado"",""ru_ru"":""Урона нанесено"",""zh_cn"":""伤害总量"",""zh_tw"":""總傷害量""}",Hero,201,All Damage Done
"{""de_de"":""|Rpl {0}:Kill:Kills; mit Revolverheld"",""en_gb"":""Deadeye |Rpl {0}:Kill:Kills;"",""en_us"":""Deadeye |Rpl {0}:Kill:Kills;"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Sin perdón"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Tiro certero"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Implacable"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Scarica di Piombo"",""ja_jp"":""〈デッド・アイ〉キル"",""ko_kr"":""황야의 무법자로 처치"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Przycelowaniem"",""pt_br"":""|Rpl {0}:Abate:Abates; por Tiro Certeiro"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Tiro Certeiro"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Метким стрелком»"",""zh_cn"":""神射手消灭"",""zh_tw"":""彈無虛發擊殺數""}",Hero,222,Deadeye |Rpl {0}:Kill:Kills;
"{""de_de"":""|Rpl {0}:Direkter:Direkte; Granatentreffer"",""en_gb"":""Frag Launcher Direct |Rpl {0}:Hit:Hits;"",""en_us"":""Frag Launcher Direct |Rpl {0}:Hit:Hits;"",""es_es"":""|Rpl {0}:Golpe directo:Golpes directos; de lanzagranadas"",""es_mx"":""|Rpl {0}:Impacto directo:Impactos directos; de Lanzagranadas de fragmentación"",""fr_fr"":""|Rpl {0}:Tir de lance-grenades direct:Tirs de lance-grenades directs;"",""it_it"":""|Rpl {0}:Colpo diretto:Colpi diretti; con Lanciagranate"",""ja_jp"":""〈フラグ・ランチャー〉直撃"",""ko_kr"":""폭탄 발사기 직접 명중"",""pl_pl"":""|Rpl {0}:bezpośrednie trafienia:bezpośrednie trafienia:bezpośrednie trafienia; z Granatnika"",""pt_br"":""|Rpl {0}:Golpe direto:Golpes diretos; do Lançador de Granadas"",""pt_pt"":""|Rpl {0}:Golpe direto:Golpes diretos; do Lançador de Granadas"",""ru_ru"":""|Rpl {0}:Прямое попадание:Прямых попадания:Прямых попаданий; из гранатомета"",""zh_cn"":""榴弹发射器直接命中"",""zh_tw"":""爆彈槍直接命中數""}",Hero,306,Frag Launcher Direct |Rpl {0}:Hit:Hits;
"{""de_de"":""|Rpl {0}:Kill:Kills; mit Sprengteufel"",""en_gb"":""Total Mayhem |Rpl {0}:Kill:Kills;"",""en_us"":""Total Mayhem |Rpl {0}:Kill:Kills;"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Caos total"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Caos total"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Mauvais perdant"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Botto Finale"",""ja_jp"":""〈トータル・メイヘム〉キル"",""ko_kr"":""완전 난장판으로 처치"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; w Totalnej Masakrze"",""pt_br"":""|Rpl {0}:Abate:Abates; por Caos Total"",""pt_pt"":""|Rpl {0}:Abate:Abates; por Caos Total"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Полным хаосом»"",""zh_cn"":""临别礼物消灭"",""zh_tw"":""同歸於盡擊殺數""}",Hero,307,Total Mayhem |Rpl {0}:Kill:Kills;
"{""de_de"":""Teleporter platziert"",""en_gb"":""|Rpl {0}:Teleporter:Teleporters; Placed"",""en_us"":""|Rpl {0}:Teleporter:Teleporters; Placed"",""es_es"":""|Rpl {0}:Teletransportador colocado:Teletransportadores colocados;"",""es_mx"":""|Rpl {0}:Transportador colocado:Transportadores colocados;"",""fr_fr"":""|Rpl {0}:Téléporteur placé:Téléporteurs placés;"",""it_it"":""|Rpl {0}:Televarco posizionato:Televarchi posizionati;"",""ja_jp"":""〈テレポーター〉設置"",""ko_kr"":""순간이동기 설치"",""pl_pl"":""|Rpl {0}:umieszczone teleportery:umieszczone teleportery:umieszczone teleportery;"",""pt_br"":""|Rpl {0}:Teletransportador implantado:Teletransportadores implantados;"",""pt_pt"":""|Rpl {0}:Teletransportador implantado:Teletransportadores implantados;"",""ru_ru"":""|Rpl {0}:Применение:Применения:Применений; «Телепортера»"",""zh_cn"":""部署传送面板"",""zh_tw"":""放置的傳送器""}",Hero,321,|Rpl {0}:Teleporter:Teleporters; Placed
"{""de_de"":""Durchschnittliche Anzahl Spieler pro Teleporter"",""en_gb"":""Average |Rpl {0}:Player:Players; per Teleporter"",""en_us"":""Average |Rpl {0}:Player:Players; per Teleporter"",""es_es"":""Media de jugadores por teletransportador"",""es_mx"":""|Rpl {0}:Jugador:Jugadores; promedio por transportador"",""fr_fr"":""|Rpl {0}:Joueur:Joueurs; par téléporteur - Moyenne"",""it_it"":""Media di |Rpl {0}:personaggio:personaggi; per televarco"",""ja_jp"":""〈テレポーター〉平均利用人数"",""ko_kr"":""순간이동기당 평균 사용 플레이어"",""pl_pl"":""Teleporter |Rpl {0}:–:–:–; średnia liczba graczy"",""pt_br"":""Média de |Rpl {0}:jogador:jogadores; por Teletransportador"",""pt_pt"":""Média de |Rpl {0}:jogador:jogadores; por Teletransportador"",""ru_ru"":""|Rpl {0}:Игрок:Игрока:Игроков; на телепорт (в среднем)"",""zh_cn"":""每个传送面板平均传送玩家"",""zh_tw"":""單一傳送器平均使用數""}",Hero,322,Average |Rpl {0}:Player:Players; per Teleporter
